YEAR,TEAM NO,TEAM,SEED,ROUND,O RATE,D RATE,RELATIVE RATING,OPPONENT ADJUST,PACE ADJUST,O RATE RANK,D RATE RANK,TRUE TEMPO,TRUE TEMPO RANK,INJURY RANK,HOME RANK,ROSTER RANK,KILLSHOTS PER GAME,KILL SHOTS CONCEDED PER GAME,KILLSHOTS MARGIN,TOTAL KILL SHOTS,TOTAL KILL SHOTS CONCEDED,RELATIVE RATING RANK,OPPONENT ADJUST RANK,PACE ADJUST RANK,KILLSHOTS PER GAME RANK,KILL SHOTS CONCEDED PER GAME RANK,KILLSHOTS MARGIN RANK,TOTAL KILL SHOTS RANK,TOTAL KILL SHOTS CONCEDED RANK
2012,274,UNC Asheville,16,64,4.914704834,-0.848296886,4.066407948,-25.57320857,-64.54381178,78,188,69.15347754,39,,38,,,,,,,123,261,329,,,,,
2012,273,UNLV,6,64,6.397362097,8.804104597,15.20146669,5.342146713,47.36349731,52,19,69.91957091,28,,45,,,,,,,30,153,14,,,,,
2012,272,Vanderbilt,5,32,13.42608245,8.683922494,22.11000494,69.06682856,-4.030882955,9,20,66.05235908,179,,319,,,,,,,8,5,175,,,,,
2012,271,VCU,12,32,4.573645809,8.405489624,12.97913543,42.41467954,-10.18463464,85,21,66.15578972,175,,225,,,,,,,44,35,211,,,,,
2012,270,Vermont,16,64,1.395477031,3.625199248,5.020676279,0.201947441,-7.14170573,135,88,63.54450825,295,,66,,,,,,,113,169,200,,,,,
2012,269,Virginia,10,64,3.53101912,12.35446666,15.88548578,11.60685513,-6.599546732,93,6,61.01987488,337,,149,,,,,,,25,124,196,,,,,
2012,268,West Virginia,10,64,8.484241561,6.117014367,14.60125593,21.12307908,48.53967821,35,52,65.81572824,190,,100,,,,,,,33,91,12,,,,,
2012,267,Western Kentucky,16,64,-4.946596188,1.018594881,-3.928001307,50.361034,-4.478411642,264,149,68.95173633,43,,280,,,,,,,206,21,180,,,,,
2012,266,Wichita St.,5,64,11.91378282,7.493904938,19.40768776,-28.83492511,-9.87420252,14,29,66.43998744,153,,187,,,,,,,16,270,210,,,,,
2012,265,Wisconsin,4,16,8.893428191,11.2859887,20.17941689,-82.83929555,-17.55632781,30,12,58.9504092,344,,126,,,,,,,13,341,233,,,,,
2012,264,Xavier,10,16,6.242718813,5.548108169,11.79082698,48.26380414,-16.50257002,56,59,67.226168,109,,97,,,,,,,51,23,228,,,,,
2011,263,Akron,15,64,0.418985427,3.615865677,4.034851103,-29.56455676,-14.7438959,159,84,67.24968854,142,,68,,,,,,,112,300,245,,,,,
2011,262,Alabama St.,16,68,-8.734818837,-1.170815058,-9.905633895,-20.13859236,18.26065479,307,198,65.52692012,237,,17,,,,,,,283,263,121,,,,,
2011,261,Arizona,5,8,12.29861423,4.60656941,16.90518364,3.874953882,2.97855782,13,70,66.37741161,185,,90,,,,,,,24,154,165,,,,,
2011,260,Belmont,13,64,7.648834248,8.451397409,16.10023166,-38.46717309,-6.625217889,49,27,69.30356412,43,,88,,,,,,,29,326,215,,,,,
2011,259,Boston University,16,64,-0.292363159,-0.631609365,-0.923972523,4.662746072,-47.85500513,170,180,64.31597193,290,,26,,,,,,,172,148,330,,,,,
2011,258,Bucknell,14,64,1.09011676,2.831835591,3.921952351,-15.15862699,21.42033928,149,96,65.74631217,221,,139,,,,,,,115,244,108,,,,,
2011,257,Butler,8,2,9.734514429,7.093490427,16.82800486,58.90230906,20.10327957,33,43,64.46972092,284,,248,,,,,,,25,2,115,,,,,
2011,256,BYU,3,16,12.25483435,8.132864444,20.3876988,10.23370641,52.3553872,14,30,71.19979988,19,,326,,,,,,,12,119,41,,,,,
2011,255,Cincinnati,6,32,6.575004097,7.996800819,14.57180492,-24.91362431,0.470701702,57,33,63.74654271,309,,193,,,,,,,43,285,179,,,,,
2011,254,Clemson,12,64,6.511954551,12.08734471,18.59929926,26.77708192,-29.82160171,58,4,65.39506343,244,,113,,,,,,,19,38,299,,,,,
2011,253,Connecticut,3,1,10.87315938,9.021957976,19.89511736,15.75394189,30.0339512,25,19,65.38088037,246,,224,,,,,,,15,81,86,,,,,
2011,252,Duke,1,16,15.2543856,12.05818714,27.31257274,-61.2273088,-26.06936237,4,5,69.5689519,38,,52,,,,,,,3,339,285,,,,,
2011,251,Florida,2,8,12.77536398,7.70334689,20.47871087,22.92531549,78.89270711,10,36,64.0963142,303,,256,,,,,,,10,51,8,,,,,
2011,250,Florida St.,10,16,-0.443909512,15.31096883,14.86705932,-13.2233448,11.87954899,175,1,68.97780325,52,,69,,,,,,,40,237,139,,,,,
2011,249,George Mason,8,32,5.976578378,5.319768367,11.29634675,-47.04131899,-42.98695322,67,61,65.92443998,214,,250,,,,,,,61,332,322,,,,,
2011,248,Georgetown,6,64,10.05604034,5.66307506,15.71911539,-12.36722695,76.73018586,31,55,65.39898722,243,,275,,,,,,,35,231,9,,,,,
2011,247,Georgia,10,64,5.834925913,6.9726277,12.80755361,3.444420693,7.874078569,70,44,64.80758194,267,,253,,,,,,,50,157,152,,,,,
2011,246,Gonzaga,11,32,6.719462162,6.674295281,13.39375744,-63.66225483,-27.79899049,55,47,67.94476132,98,,32,,,,,,,47,342,296,,,,,
2011,245,Hampton,16,64,-7.186674204,4.138847625,-3.047826579,-30.78016139,2.010194182,292,77,67.19847675,144,,327,,,,,,,207,302,172,,,,,
2011,244,Illinois,9,32,11.62826859,8.72246007,20.35072866,-9.736099358,15.22181074,19,24,66.0726173,204,,54,,,,,,,13,212,126,,,,,
2011,243,Indiana St.,14,64,-0.215677332,4.754185452,4.53850812,19.16521809,-14.35437527,167,67,65.95746373,212,,106,,,,,,,108,63,244,,,,,
2011,242,Kansas,1,8,15.93022736,12.44546618,28.37569354,-8.188101702,-5.445561866,3,3,69.30835552,42,,146,,,,,,,2,206,204,,,,,
2011,241,Kansas St.,5,32,8.698698811,9.196833644,17.89553245,21.2841442,0.272367638,37,17,68.4283806,69,,27,,,,,,,20,54,180,,,,,
2011,240,Kentucky,4,4,13.07738146,10.71088252,23.78826398,20.28286889,-16.06995695,9,11,66.75141812,171,,44,,,,,,,5,58,249,,,,,
2011,239,Little Rock,16,68,-1.584832294,-2.760227623,-4.345059917,-35.24214613,-47.9193981,203,240,65.65849066,228,,109,,,,,,,220,319,331,,,,,
2011,238,LIU Brooklyn,15,64,4.250487804,-0.416018997,3.834468807,28.41182338,-8.070807749,85,171,74.3617941,3,,281,,,,,,,116,34,220,,,,,
2011,237,Louisville,4,64,8.583968139,10.32178838,18.90575652,3.962107598,78.97689521,39,12,67.52224938,123,,79,,,,,,,17,152,7,,,,,
2011,236,Marquette,11,16,11.66965201,4.541569941,16.21122195,-3.654028081,36.55117751,18,71,66.68638878,173,,171,,,,,,,27,190,67,,,,,
2011,235,Memphis,12,64,3.669765981,4.358127956,8.027893937,37.91926747,-44.79310768,93,75,68.09816688,87,,64,,,,,,,77,13,326,,,,,
2011,234,Michigan,8,32,6.911115714,7.85011784,14.76123355,23.24711861,-10.51899508,54,35,63.14756277,318,,191,,,,,,,41,50,231,,,,,
2011,233,Michigan St.,10,64,8.247516495,8.849110723,17.09662722,-1.785751168,43.93406018,42,22,66.97803615,152,,97,,,,,,,23,184,52,,,,,
2011,232,Missouri,11,64,11.06477399,4.488004347,15.55277834,1.083622335,93.68835204,23,73,70.92920061,22,,3,,,,,,,36,171,3,,,,,
2011,231,Morehead St.,13,32,2.600984247,4.979342577,7.580326824,35.14839045,73.65832688,109,64,64.7647643,269,,128,,,,,,,79,20,11,,,,,
2011,230,North Carolina,2,8,10.33946238,12.47485164,22.81431402,-7.340623242,10.99623431,29,2,71.55384587,13,,222,,,,,,,7,202,143,,,,,
2011,229,Northern Colorado,15,64,3.002838977,0.648635237,3.651474214,-6.157855321,-13.03320622,100,149,67.39597434,136,,33,,,,,,,118,197,240,,,,,
2011,228,Notre Dame,2,32,15.24581337,3.616532729,18.8623461,-10.45993219,-48.86576786,5,83,64.69563718,275,,37,,,,,,,18,216,333,,,,,
2011,227,Oakland,13,64,11.1173379,-1.426935929,9.690401967,-38.03937782,-22.69189287,22,208,71.83053427,10,,255,,,,,,,72,324,271,,,,,
2011,226,Ohio St.,1,16,18.91111542,11.0491642,29.96027963,-3.787199311,65.47224506,1,10,65.29414217,249,,72,,,,,,,1,191,21,,,,,
2011,225,Old Dominion,9,64,6.218929052,6.865243621,13.08417267,-0.852890779,-6.297376967,63,45,61.857431,333,,131,,,,,,,49,180,213,,,,,
2011,224,Penn St.,10,64,7.767141124,3.357822799,11.12496392,25.76183489,-83.30995493,47,88,60.76560758,341,,252,,,,,,,65,42,343,,,,,
2011,223,Pittsburgh,1,32,13.7664989,8.920899017,22.68739792,-11.02596623,20.82154956,7,20,63.8078102,307,,127,,,,,,,9,223,111,,,,,
2011,222,Princeton,13,64,2.583967128,3.719219599,6.303186726,9.250667041,-28.52502673,112,82,64.1358905,301,,295,,,,,,,94,125,298,,,,,
2011,221,Purdue,3,32,12.5499795,11.54497544,24.09495494,1.498796896,35.01871235,12,9,66.9180078,157,,168,,,,,,,4,170,73,,,,,
2011,220,Richmond,12,16,8.037382486,6.594405937,14.63178842,-31.84890688,-20.34886554,44,49,63.43968552,313,,262,,,,,,,42,307,264,,,,,
2011,219,Saint Peter's,14,64,-6.628884413,9.462360262,2.833475849,-27.33722816,49.20739578,286,14,65.15052413,256,,132,,,,,,,123,295,44,,,,,
2011,218,San Diego St.,2,16,8.576368053,11.76457952,20.34094757,-7.108407634,38.11849179,40,7,64.14039051,300,,208,,,,,,,14,200,63,,,,,
2011,217,St. John's,6,64,6.301256347,7.299742804,13.60099915,39.97161919,-24.77348453,60,42,66.95900244,155,,78,,,,,,,45,9,280,,,,,
2011,216,Syracuse,3,32,10.37323647,10.05695799,20.43019446,-62.89944257,3.112354137,28,13,66.87870497,160,,315,,,,,,,11,340,164,,,,,
2011,215,Temple,7,32,8.046100365,8.031291711,16.07739208,5.342817653,-25.17571891,43,32,65.54857863,235,,163,,,,,,,30,146,281,,,,,
2011,214,Tennessee,9,64,3.898594414,7.41459599,11.3131904,18.91563033,73.2376428,89,40,67.65109942,117,,335,,,,,,,60,64,13,,,,,
2011,213,Texas,4,32,11.80062889,11.8745704,23.67519929,3.891985609,2.802514436,17,6,66.70842147,172,,284,,,,,,,6,153,168,,,,,
2011,212,Texas A&M,7,64,5.118597553,7.621316451,12.739914,-24.39470733,60.61796639,76,38,63.21906626,317,,182,,,,,,,51,284,31,,,,,
2011,211,UAB,12,68,3.811793043,5.663484493,9.475277537,-21.19599931,-65.13868269,90,54,63.4740368,312,,233,,,,,,,74,267,341,,,,,
2011,210,UC Santa Barbara,15,64,-1.184394226,2.540900329,1.356506103,-14.58183329,37.98767501,190,105,65.79977609,217,,235,,,,,,,147,240,64,,,,,
2011,209,UCLA,7,32,5.093586974,8.423971809,13.51755878,53.64799351,-40.8100517,77,28,66.97181635,154,,151,,,,,,,46,4,320,,,,,
2011,208,UNC Asheville,16,64,-2.622682766,2.531502507,-0.09118026,-34.96824691,-23.84279658,227,106,69.23048973,48,,334,,,,,,,161,318,277,,,,,
2011,207,UNLV,8,64,5.91495798,9.205908027,15.12086601,-33.9995118,-26.13769847,69,16,68.12822914,86,,338,,,,,,,39,313,286,,,,,
2011,206,USC,11,68,3.436710606,8.693088787,12.12979939,37.37299139,35.51991432,96,25,63.30277388,316,,101,,,,,,,55,14,69,,,,,
2011,205,Utah St.,12,64,6.596950845,9.353134855,15.9500857,1.934085818,11.54924106,56,15,63.68169864,310,,186,,,,,,,31,164,142,,,,,
2011,204,UTSA,16,64,-1.490453282,-3.20185842,-4.692311701,-10.81804875,-22.68379263,201,248,67.8154168,107,,215,,,,,,,224,221,270,,,,,
2011,203,Vanderbilt,5,64,10.93903521,4.377111678,15.31614689,-14.80944578,31.7571275,24,74,67.58466723,120,,261,,,,,,,37,241,80,,,,,
2011,202,VCU,11,4,11.42431323,4.722523985,16.14683721,99.00990099,-23.10159662,20,68,66.77349626,167,,318,,,,,,,28,1,274,,,,,
2011,201,Villanova,9,64,10.33242294,5.475873992,15.80829693,-7.552806225,-6.494616233,30,59,66.26195409,193,,94,,,,,,,33,203,214,,,,,
2011,200,Washington,7,32,13.09841663,6.748857398,19.84727402,-5.458383363,54.22530463,8,46,71.42635613,15,,62,,,,,,,16,194,38,,,,,
2011,199,West Virginia,5,32,9.741867438,7.40237575,17.14424319,16.55100786,48.29966708,32,41,64.32008854,289,,50,,,,,,,22,76,46,,,,,
2011,198,Wisconsin,4,16,16.29634565,6.447323492,22.74366915,2.736912275,-5.610539428,2,51,58.90048271,344,,14,,,,,,,8,161,207,,,,,
2011,197,Wofford,14,64,6.235902819,0.871752561,7.10765538,-22.07560926,-13.93375219,61,136,64.95527782,263,,313,,,,,,,86,275,242,,,,,
2011,196,Xavier,6,64,9.19467948,6.608910032,15.80358951,24.32370491,24.83487686,35,48,65.78104857,219,,269,,,,,,,34,46,100,,,,,
