YEAR,BY YEAR NO,TEAM NO,TEAM,SEED,ROUND,CURRENT ROUND,COLLEGE CITY,COLLEGE STATE,COLLEGE LOCATION,COLLEGE TIME ZONE,COLLEGE TIME ZONE VALUE,COLLEGE DAYLIGHT SAVINGS TIME,COLLEGE LATITUDE,COLLEGE LONGITUDE,GAME CITY,GAME STATE,GAME LOCATION,GAME TIME ZONE,GAME TIME ZONE VALUE,GAME DAYLIGHT SAVINGS TIME,GAME LATITUDE,GAME LONGITUDE,TIME ZONE COMBINATION,DIRECTION,LATITUDE DIFF,LONGITUDE DIFF,TIME ZONES CROSSED,TIME ZONES CROSSED VALUE,DISTANCE (KM),DISTANCE (MI)
2025,2052,1126,Houston,1,2,32,Houston,Texas,Houston Texas ,Central,5,TRUE,29.7604267,-95.3698028,Wichita,Kansas,Wichita Kansas ,Central,5,TRUE,37.6871761,-97.330053,Central Central,West,7.9267494,-1.9602502,0,0,899.796586,559.1076774
2025,2051,1129,Gonzaga,8,32,32,Spokane,Washington,Spokane Washington ,Pacific,3,TRUE,47.6587802,-117.4260466,Wichita,Kansas,Wichita Kansas ,Central,5,TRUE,37.6871761,-97.330053,Pacific Central,East,-9.9716041,20.0959936,2,2,1972.728806,1225.79685
2025,2050,1116,McNeese St.,12,32,32,Lake Charles,Louisiana,Lake Charles Louisiana,Central,5,TRUE,30.212942,-93.21891,Providence,Rhode Island,Providence Rhode Island ,Eastern,6,TRUE,41.8239891,-71.4128343,Central Eastern,East,11.6110471,21.8060757,1,1,2337.267128,1452.310462
2025,2049,1101,Purdue,4,16,32,West Lafayette,Indiana,West Lafayette Indiana ,Eastern,6,TRUE,40.4258686,-86.9080655,Providence,Rhode Island,Providence Rhode Island ,Eastern,6,TRUE,41.8239891,-71.4128343,Eastern Eastern,East,1.3981205,15.4952312,0,0,1305.357397,811.1114823
2025,2048,1125,Illinois,6,32,32,Champaign,Illinois,Champaign Illinois ,Central,5,TRUE,40.1164204,-88.2433829,Milwaukee,Wisconsin,Milwaukee Wisconsin ,Central,5,TRUE,43.0389025,-87.9064736,Central Central,East,2.9224821,0.3369093,0,0,326.1704311,202.6729096
2025,2047,1122,Kentucky,3,16,32,Lexington,Kentucky,Lexington Kentucky ,Eastern,6,TRUE,38.0405837,-84.5037164,Milwaukee,Wisconsin,Milwaukee Wisconsin ,Central,5,TRUE,43.0389025,-87.9064736,Eastern Central,West,4.9983188,-3.4027572,1,-1,625.622513,388.7438068
2025,2046,1088,UCLA,7,32,32,Los Angeles,California,Los Angeles California ,Pacific,3,TRUE,34.0522342,-118.2436849,Lexington,Kentucky,Lexington Kentucky ,Eastern,6,TRUE,38.0405837,-84.5037164,Pacific Eastern,East,3.9883495,33.7399685,3,3,3048.738704,1894.398403
2025,2045,1094,Tennessee,2,8,32,Knoxville,Tennessee,Knoxville Tennessee ,Eastern,6,TRUE,35.9606384,-83.9207392,Lexington,Kentucky,Lexington Kentucky ,Eastern,6,TRUE,38.0405837,-84.5037164,Eastern Eastern,West,2.0799453,-0.5829772,0,0,237.00109,147.2656498
2025,2044,1141,Auburn,1,4,16,Auburn,Alabama,Auburn Alabama ,Central,5,TRUE,32.6098566,-85.4807825,Atlanta,Georgia,Atlanta Georgia ,Eastern,6,TRUE,33.748752,-84.3876845,Central Eastern,East,1.1388954,1.093098,1,1,162.4367383,100.9335098
2025,2043,1114,Michigan,5,16,16,Ann Arbor,Michigan,Ann Arbor Michigan ,Eastern,6,TRUE,42.2808256,-83.7430378,Atlanta,Georgia,Atlanta Georgia ,Eastern,6,TRUE,33.748752,-84.3876845,Eastern Eastern,West,-8.5320736,-0.6446467,0,0,950.3938743,590.5473748
2025,2042,1112,Mississippi,6,16,16,Oxford,Mississippi,Oxford Mississippi ,Central,5,TRUE,34.3659868,-89.5188246,Atlanta,Georgia,Atlanta Georgia ,Eastern,6,TRUE,33.748752,-84.3876845,Central Eastern,East,-0.6172348,5.1311401,1,1,477.5955394,296.7641097
2025,2041,1113,Michigan St.,2,8,16,East Lansing,Michigan,East Lansing Michigan ,Eastern,6,TRUE,42.7369792,-84.4838654,Atlanta,Georgia,Atlanta Georgia ,Eastern,6,TRUE,33.748752,-84.3876845,Eastern Eastern,East,-8.9882272,0.0961809,0,0,999.4803526,621.0482983
2025,2040,1131,Florida,1,1,16,Gainesville,Florida,Gainesville Florida ,Eastern,6,TRUE,29.6516344,-82.3248262,San Francisco,California,San Francisco California ,Pacific,3,TRUE,37.7749295,-122.4194155,Eastern Pacific,West,8.1232951,-40.0945893,3,-3,3786.422003,2352.773554
2025,2039,1117,Maryland,4,16,16,College Park,Maryland,College Park Maryland ,Eastern,6,TRUE,38.9896967,-76.93776,San Francisco,California,San Francisco California ,Pacific,3,TRUE,37.7749295,-122.4194155,Eastern Pacific,West,-1.2147672,-45.4816555,3,-3,3924.877887,2438.806052
2025,2038,1091,Texas Tech,3,8,16,Lubbock,Texas,Lubbock Texas ,Central,5,TRUE,33.5845617,-101.8456417,San Francisco,California,San Francisco California ,Pacific,3,TRUE,37.7749295,-122.4194155,Central Pacific,West,4.1903678,-20.5737738,2,-2,1911.453543,1187.722167
2025,2037,1142,Arkansas,10,16,16,Fayetteville,Arkansas,Fayetteville Arkansas ,Central,5,TRUE,36.0626579,-94.1605839,San Francisco,California,San Francisco California ,Pacific,3,TRUE,37.7749295,-122.4194155,Central Pacific,West,1.7122716,-28.2588316,2,-2,2509.838419,1559.541291
2025,2036,1132,Duke,1,4,16,Durham,North Carolina,Durham North Carolina ,Eastern,6,TRUE,35.9940329,-78.898619,Newark,New Jersey,Newark New Jersey ,Eastern,6,TRUE,40.735657,-74.1723667,Eastern Eastern,East,4.7416241,4.7262523,0,0,668.9267103,415.6517875
2025,2035,1143,Arizona,4,16,16,Tucson,Arizona,Tucson Arizona ,Mountain,3,FALSE,32.2539787,-110.9741769,Newark,New Jersey,Newark New Jersey ,Eastern,6,TRUE,40.735657,-74.1723667,Mountain Eastern,East,8.4816783,36.8018102,3,3,3394.837001,2109.453915
2025,2034,1138,BYU,6,16,16,Provo,Utah,Provo Utah ,Mountain,4,TRUE,40.2338438,-111.6585337,Newark,New Jersey,Newark New Jersey ,Eastern,6,TRUE,40.735657,-74.1723667,Mountain Eastern,East,0.5018132,37.486167,2,2,3146.382595,1955.071504
2025,2033,1146,Alabama,2,8,16,Tuscaloosa,Alabama,Tuscaloosa Alabama ,Central,5,TRUE,33.2098407,-87.5691735,Newark,New Jersey,Newark New Jersey ,Eastern,6,TRUE,40.735657,-74.1723667,Central Eastern,East,7.5258163,13.3968068,1,1,1452.17953,902.3425261
2025,2032,1126,Houston,1,2,16,Houston,Texas,Houston Texas ,Central,5,TRUE,29.7604267,-95.3698028,Indianapolis,Indiana,Indianapolis Indiana ,Eastern,6,TRUE,39.768403,-86.158068,Central Eastern,East,10.0079763,9.2117348,1,1,1393.398495,865.8176841
2025,2031,1101,Purdue,4,16,16,West Lafayette,Indiana,West Lafayette Indiana ,Eastern,6,TRUE,40.4258686,-86.9080655,Indianapolis,Indiana,Indianapolis Indiana ,Eastern,6,TRUE,39.768403,-86.158068,Eastern Eastern,East,-0.6574656,0.7499975,0,0,97.02639593,60.28940732
2025,2030,1122,Kentucky,3,16,16,Lexington,Kentucky,Lexington Kentucky ,Eastern,6,TRUE,38.0405837,-84.5037164,Indianapolis,Indiana,Indianapolis Indiana ,Eastern,6,TRUE,39.768403,-86.158068,Eastern Eastern,West,1.7278193,-1.6543516,0,0,239.5820586,148.8693894
2025,2029,1094,Tennessee,2,8,16,Knoxville,Tennessee,Knoxville Tennessee ,Eastern,6,TRUE,35.9606384,-83.9207392,Indianapolis,Indiana,Indianapolis Indiana ,Eastern,6,TRUE,39.768403,-86.158068,Eastern Eastern,West,3.8077646,-2.2373288,0,0,466.6939328,289.9901654
2025,2028,1141,Auburn,1,4,8,Auburn,Alabama,Auburn Alabama ,Central,5,TRUE,32.6098566,-85.4807825,Atlanta,Georgia,Atlanta Georgia ,Eastern,6,TRUE,33.748752,-84.3876845,Central Eastern,East,1.1388954,1.093098,1,1,162.4367383,100.9335098
2025,2027,1113,Michigan St.,2,8,8,East Lansing,Michigan,East Lansing Michigan ,Eastern,6,TRUE,42.7369792,-84.4838654,Atlanta,Georgia,Atlanta Georgia ,Eastern,6,TRUE,33.748752,-84.3876845,Eastern Eastern,East,-8.9882272,0.0961809,0,0,999.4803526,621.0482983
2025,2026,1131,Florida,1,1,8,Gainesville,Florida,Gainesville Florida ,Eastern,6,TRUE,29.6516344,-82.3248262,San Francisco,California,San Francisco California ,Pacific,3,TRUE,37.7749295,-122.4194155,Eastern Pacific,West,8.1232951,-40.0945893,3,-3,3786.422003,2352.773554
2025,2025,1091,Texas Tech,3,8,8,Lubbock,Texas,Lubbock Texas ,Central,5,TRUE,33.5845617,-101.8456417,San Francisco,California,San Francisco California ,Pacific,3,TRUE,37.7749295,-122.4194155,Central Pacific,West,4.1903678,-20.5737738,2,-2,1911.453543,1187.722167
2025,2024,1132,Duke,1,4,8,Durham,North Carolina,Durham North Carolina ,Eastern,6,TRUE,35.9940329,-78.898619,Newark,New Jersey,Newark New Jersey ,Eastern,6,TRUE,40.735657,-74.1723667,Eastern Eastern,East,4.7416241,4.7262523,0,0,668.9267103,415.6517875
2025,2023,1146,Alabama,2,8,8,Tuscaloosa,Alabama,Tuscaloosa Alabama ,Central,5,TRUE,33.2098407,-87.5691735,Newark,New Jersey,Newark New Jersey ,Eastern,6,TRUE,40.735657,-74.1723667,Central Eastern,East,7.5258163,13.3968068,1,1,1452.17953,902.3425261
2025,2022,1126,Houston,1,2,8,Houston,Texas,Houston Texas ,Central,5,TRUE,29.7604267,-95.3698028,Indianapolis,Indiana,Indianapolis Indiana ,Eastern,6,TRUE,39.768403,-86.158068,Central Eastern,East,10.0079763,9.2117348,1,1,1393.398495,865.8176841
2025,2021,1094,Tennessee,2,8,8,Knoxville,Tennessee,Knoxville Tennessee ,Eastern,6,TRUE,35.9606384,-83.9207392,Indianapolis,Indiana,Indianapolis Indiana ,Eastern,6,TRUE,39.768403,-86.158068,Eastern Eastern,West,3.8077646,-2.2373288,0,0,466.6939328,289.9901654
2025,2020,1141,Auburn,1,4,4,Auburn,Alabama,Auburn Alabama ,Central,5,TRUE,32.6098566,-85.4807825,San Antonio,Texas,San Antonio Texas ,Central,5,TRUE,29.4251905,-98.4945922,Central Central,West,-3.1846661,-13.0138097,0,0,1288.716852,800.7715266
2025,2019,1131,Florida,1,1,4,Gainesville,Florida,Gainesville Florida ,Eastern,6,TRUE,29.6516344,-82.3248262,San Antonio,Texas,San Antonio Texas ,Central,5,TRUE,29.4251905,-98.4945922,Eastern Central,West,-0.2264439,-16.169766,1,-1,1563.233777,971.348436
2025,2018,1132,Duke,1,4,4,Durham,North Carolina,Durham North Carolina ,Eastern,6,TRUE,35.9940329,-78.898619,San Antonio,Texas,San Antonio Texas ,Central,5,TRUE,29.4251905,-98.4945922,Eastern Central,West,-6.5688424,-19.5959732,1,-1,1969.033761,1223.500855
2025,2017,1126,Houston,1,2,4,Houston,Texas,Houston Texas ,Central,5,TRUE,29.7604267,-95.3698028,San Antonio,Texas,San Antonio Texas ,Central,5,TRUE,29.4251905,-98.4945922,Central Central,West,-0.3352362,-3.1247894,0,0,304.4178134,189.1564597
2025,2016,1131,Florida,1,1,2,Gainesville,Florida,Gainesville Florida ,Eastern,6,TRUE,29.6516344,-82.3248262,San Antonio,Texas,San Antonio Texas ,Central,5,TRUE,29.4251905,-98.4945922,Eastern Central,West,-0.2264439,-16.169766,1,-1,1563.233777,971.348436
2025,2015,1126,Houston,1,2,2,Houston,Texas,Houston Texas ,Central,5,TRUE,29.7604267,-95.3698028,San Antonio,Texas,San Antonio Texas ,Central,5,TRUE,29.4251905,-98.4945922,Central Central,West,-0.3352362,-3.1247894,0,0,304.4178134,189.1564597
2024,2014,1067,Connecticut,1,1,64,Storrs,Connecticut,Storrs Connecticut ,Eastern,6,TRUE,41.8084314,-72.2495231,Brooklyn,New York,Brooklyn New York ,Eastern,6,TRUE,40.6781784,-73.9441579,Eastern Eastern,West,-1.130253,-1.6946348,0,0,189.3873311,117.6798317
2024,2013,1026,Stetson,16,64,64,DeLand,Florida,DeLand Florida,Eastern,6,TRUE,29.028318,-81.3031179,Brooklyn,New York,Brooklyn New York ,Eastern,6,TRUE,40.6781784,-73.9441579,Eastern Eastern,East,11.6498604,7.35896,0,0,1457.722422,905.7867194
2024,2012,1060,Florida Atlantic,8,64,64,Boca Raton,Florida,Boca Raton Florida,Eastern,6,TRUE,26.376032,-80.12236,Brooklyn,New York,Brooklyn New York ,Eastern,6,TRUE,40.6781784,-73.9441579,Eastern Eastern,East,14.3021464,6.1782021,0,0,1689.097734,1049.556673
2024,2011,1036,Northwestern,9,32,64,Evanston,Illinois,Evanston Illinois ,Central,5,TRUE,42.0450722,-87.6876969,Brooklyn,New York,Brooklyn New York ,Eastern,6,TRUE,40.6781784,-73.9441579,Central Eastern,East,-1.3668938,13.743539,1,1,1155.74813,718.1485933
2024,2010,1029,San Diego St.,5,16,64,San Diego,California,San Diego California ,Pacific,3,TRUE,32.715738,-117.1610838,Spokane,Washington,Spokane Washington ,Pacific,3,TRUE,47.6587802,-117.4260466,Pacific Pacific,West,14.9430422,-0.2649628,0,0,1661.740191,1032.557484
2024,2009,1020,UAB,12,64,64,Birmingham,Alabama,Birmingham Alabama ,Central,5,TRUE,33.5185892,-86.8103567,Spokane,Washington,Spokane Washington ,Pacific,3,TRUE,47.6587802,-117.4260466,Central Pacific,West,14.140191,-30.6156899,2,-2,2996.400852,1861.87717
2024,2008,1076,Auburn,4,64,64,Auburn,Alabama,Auburn Alabama ,Central,5,TRUE,32.6098566,-85.4807825,Spokane,Washington,Spokane Washington ,Pacific,3,TRUE,47.6587802,-117.4260466,Central Pacific,West,15.0489236,-31.9452641,2,-2,3156.187989,1961.164293
2024,2007,1012,Yale,13,32,64,New Haven,Connecticut,New Haven Connecticut ,Eastern,6,TRUE,41.308274,-72.9278835,Spokane,Washington,Spokane Washington ,Pacific,3,TRUE,47.6587802,-117.4260466,Eastern Pacific,West,6.3505062,-44.4981631,3,-3,3549.241292,2205.396293
2024,2006,1073,BYU,6,64,64,Provo,Utah,Provo Utah ,Mountain,4,TRUE,40.2338438,-111.6585337,Omaha,Nebraska,Omaha Nebraska ,Central,5,TRUE,41.2565369,-95.9345034,Mountain Central,East,1.0226931,15.7240303,1,1,1327.691298,824.989125
2024,2005,1062,Duquesne,11,32,64,Pittsburgh,Pennsylvania,Pittsburgh Pennsylvania,Eastern,6,TRUE,40.4406248,-79.9958864,Omaha,Nebraska,Omaha Nebraska ,Central,5,TRUE,41.2565369,-95.9345034,Eastern Central,West,0.8159121,-15.938617,1,-1,1341.812105,833.7633875
2024,2004,1054,Illinois,3,8,64,Champaign,Illinois,Champaign Illinois ,Central,5,TRUE,40.1164204,-88.2433829,Omaha,Nebraska,Omaha Nebraska ,Central,5,TRUE,41.2565369,-95.9345034,Central Central,West,1.1401165,-7.6911205,0,0,660.5367795,410.4385262
2024,2003,1042,Morehead St.,14,64,64,Morehead,Kentucky,Morehead Kentucky ,Eastern,6,TRUE,38.1839705,-83.4326841,Omaha,Nebraska,Omaha Nebraska ,Central,5,TRUE,41.2565369,-95.9345034,Eastern Central,West,3.0725664,-12.5018193,1,-1,1121.312854,696.751505
2024,2002,1015,Washington St.,7,32,64,Pullman,Washington,Pullman Washington ,Pacific,3,TRUE,46.7297771,-117.1817377,Omaha,Nebraska,Omaha Nebraska ,Central,5,TRUE,41.2565369,-95.9345034,Pacific Central,East,-5.4732402,21.2472343,2,2,1798.602908,1117.600033
2024,2001,1064,Drake,10,64,64,Des Moines,Iowa,Des Moines Iowa ,Central,5,TRUE,41.5868353,-93.6249593,Omaha,Nebraska,Omaha Nebraska ,Central,5,TRUE,41.2565369,-95.9345034,Central Central,West,-0.3302984,-2.3095441,0,0,196.0360196,121.8111352
2024,2000,1053,Iowa St.,2,16,64,Ames,Iowa,Ames Iowa ,Central,5,TRUE,42.0307812,-93.6319131,Omaha,Nebraska,Omaha Nebraska ,Central,5,TRUE,41.2565369,-95.9345034,Central Central,West,-0.7742443,-2.3025903,0,0,209.8009809,130.3642856
2024,1999,1027,South Dakota St.,15,64,64,Brookings,South Dakota,Brookings South Dakota ,Central,5,TRUE,44.3113573,-96.7983877,Omaha,Nebraska,Omaha Nebraska ,Central,5,TRUE,41.2565369,-95.9345034,Central Central,East,-3.0548204,0.8638843,0,0,346.9133494,215.5619615
2024,1998,1038,North Carolina,1,16,64,Chapel Hill,North Carolina,Chapel Hill North Carolina ,Eastern,6,TRUE,35.9131996,-79.0558445,Charlotte,North Carolina,Charlotte North Carolina ,Eastern,6,TRUE,35.2270869,-80.8431267,Eastern Eastern,West,-0.6861127,-1.7872822,0,0,178.7477775,111.0687196
2024,1997,1016,Wagner,16,64,64,Staten Island,New York,Staten Island New York,Eastern,6,TRUE,40.579021,-74.151535,Charlotte,North Carolina,Charlotte North Carolina ,Eastern,6,TRUE,35.2270869,-80.8431267,Eastern Eastern,West,-5.3519341,-6.6915917,0,0,835.462209,519.1321489
2024,1996,1044,Mississippi St.,8,64,64,Starkville,Mississippi,Starkville Mississippi ,Central,5,TRUE,33.4503998,-88.8183872,Charlotte,North Carolina,Charlotte North Carolina ,Eastern,6,TRUE,35.2270869,-80.8431267,Central Eastern,East,1.7766871,7.9752605,1,1,758.1851933,471.1144375
2024,1995,1045,Michigan St.,9,32,64,East Lansing,Michigan,East Lansing Michigan ,Eastern,6,TRUE,42.7369792,-84.4838654,Charlotte,North Carolina,Charlotte North Carolina ,Eastern,6,TRUE,35.2270869,-80.8431267,Eastern Eastern,East,-7.5098923,3.6407387,0,0,892.1469806,554.354433
2024,1994,1032,Saint Mary's,5,64,64,Moraga,California,Moraga California ,Pacific,3,TRUE,37.8349263,-122.1296871,Spokane,Washington,Spokane Washington ,Pacific,3,TRUE,47.6587802,-117.4260466,Pacific Pacific,East,9.8238539,4.7036405,0,0,1157.345998,719.1414626
2024,1993,1057,Grand Canyon,12,32,64,Phoenix,Arizona,Phoenix Arizona ,Mountain,3,FALSE,33.4483771,-112.0740373,Spokane,Washington,Spokane Washington ,Pacific,3,TRUE,47.6587802,-117.4260466,Mountain Pacific,West,14.2104031,-5.3520093,1,0,1642.505481,1020.605589
2024,1992,1078,Alabama,4,4,64,Tuscaloosa,Alabama,Tuscaloosa Alabama ,Central,5,TRUE,33.2098407,-87.5691735,Spokane,Washington,Spokane Washington ,Pacific,3,TRUE,47.6587802,-117.4260466,Central Pacific,West,14.4489395,-29.8568731,2,-2,2966.03877,1843.011047
2024,1991,1070,College of Charleston,13,64,64,Charleston,South Carolina,Charleston South Carolina ,Eastern,6,TRUE,32.7764749,-79.9310512,Spokane,Washington,Spokane Washington ,Pacific,3,TRUE,47.6587802,-117.4260466,Eastern Pacific,West,14.8823053,-37.4949954,3,-3,3541.229603,2200.418061
2024,1990,1072,Clemson,6,8,64,Clemson,South Carolina,Clemson South Carolina ,Eastern,6,TRUE,34.6834382,-82.8373654,Memphis,Tennessee,Memphis Tennessee ,Central,5,TRUE,35.1495343,-90.0489801,Eastern Central,West,0.4660961,-7.2116147,1,-1,659.4366219,409.75492
2024,1989,1039,New Mexico,11,64,64,Albuquerque,New Mexico,Albuquerque New Mexico ,Mountain,4,TRUE,35.0843859,-106.650422,Memphis,Tennessee,Memphis Tennessee ,Central,5,TRUE,35.1495343,-90.0489801,Mountain Central,East,0.0651484,16.6014419,1,1,1508.246972,937.1812193
2024,1988,1075,Baylor,3,32,64,Waco,Texas,Waco Texas ,Central,5,TRUE,31.549333,-97.1466695,Memphis,Tennessee,Memphis Tennessee ,Central,5,TRUE,35.1495343,-90.0489801,Central Central,East,3.6002013,7.0976894,0,0,770.9709485,479.0591374
2024,1987,1071,Colgate,14,64,64,Hamilton,New York,Hamilton New York ,Eastern,6,TRUE,42.8270136,-75.5446238,Memphis,Tennessee,Memphis Tennessee ,Central,5,TRUE,35.1495343,-90.0489801,Eastern Central,West,-7.6774793,-14.5043563,1,-1,1513.271023,940.3030197
2024,1986,1065,Dayton,7,32,64,Dayton,Ohio,Dayton Ohio ,Eastern,6,TRUE,39.7589478,-84.1916069,Salt Lake City,Utah,Salt Lake City Utah ,Mountain,4,TRUE,40.7607793,-111.8910474,Eastern Mountain,West,1.0018315,-27.6994405,2,-2,2343.317314,1456.069873
2024,1985,1040,Nevada,10,64,64,Reno,Nevada,Reno Nevada ,Pacific,3,TRUE,39.529919,-119.8142691,Salt Lake City,Utah,Salt Lake City Utah ,Mountain,4,TRUE,40.7607793,-111.8910474,Pacific Mountain,East,1.2308603,7.9232217,1,1,686.971271,426.8641577
2024,1984,1077,Arizona,2,16,64,Tucson,Arizona,Tucson Arizona ,Mountain,3,FALSE,32.2539787,-110.9741769,Salt Lake City,Utah,Salt Lake City Utah ,Mountain,4,FALSE,40.7607793,-111.8910474,Mountain Mountain,West,8.5068006,-0.9168705,0,1,949.4388114,589.9539262
2024,1983,1049,Long Beach St.,15,64,64,Long Beach,California,Long Beach California ,Pacific,3,TRUE,33.7700504,-118.1937395,Salt Lake City,Utah,Salt Lake City Utah ,Mountain,4,TRUE,40.7607793,-111.8910474,Pacific Mountain,East,6.9907289,6.3026921,1,1,956.1149183,594.1022667
2024,1982,1056,Houston,1,16,64,Houston,Texas,Houston Texas ,Central,5,TRUE,29.7604267,-95.3698028,Memphis,Tennessee,Memphis Tennessee ,Central,5,TRUE,35.1495343,-90.0489801,Central Central,East,5.3891076,5.3208227,0,0,779.6622385,484.4596547
2024,1981,1048,Longwood,16,64,64,Farmville,Virginia,Farmville Virginia ,Eastern,6,TRUE,37.3020965,-78.3919401,Memphis,Tennessee,Memphis Tennessee ,Central,5,TRUE,35.1495343,-90.0489801,Eastern Central,West,-2.1525622,-11.65704,1,-1,1071.912904,666.055799
2024,1980,1041,Nebraska,8,64,64,Lincoln,Nebraska,Lincoln Nebraska ,Central,5,TRUE,40.813616,-96.7025955,Memphis,Tennessee,Memphis Tennessee ,Central,5,TRUE,35.1495343,-90.0489801,Central Central,East,-5.6640817,6.6536154,0,0,857.7939316,533.0084379
2024,1979,1022,Texas A&M,9,32,64,College Station,Texas,College Station Texas ,Central,5,TRUE,30.627977,-96.3344068,Memphis,Tennessee,Memphis Tennessee ,Central,5,TRUE,35.1495343,-90.0489801,Central Central,East,4.5215573,6.2854267,0,0,772.4752648,479.9938762
2024,1978,1013,Wisconsin,5,64,64,Madison,Wisconsin,Madison Wisconsin ,Central,5,TRUE,43.0721661,-89.4007501,Brooklyn,New York,Brooklyn New York ,Eastern,6,TRUE,40.6781784,-73.9441579,Central Eastern,East,-2.3939877,15.4565922,1,1,1305.124185,810.9665709
2024,1977,1052,James Madison,12,32,64,Harrisonburg,Virginia,Harrisonburg Virginia ,Eastern,6,TRUE,38.4495688,-78.8689155,Brooklyn,New York,Brooklyn New York ,Eastern,6,TRUE,40.6781784,-73.9441579,Eastern Eastern,East,2.2286096,4.9247576,0,0,489.4029664,304.1009047
2024,1976,1063,Duke,4,8,64,Durham,North Carolina,Durham North Carolina ,Eastern,6,TRUE,35.9940329,-78.898619,Brooklyn,New York,Brooklyn New York ,Eastern,6,TRUE,40.6781784,-73.9441579,Eastern Eastern,East,4.6841455,4.9544611,0,0,676.5186396,420.3691936
2024,1975,1018,Vermont,13,64,64,Burlington,Vermont,Burlington Vermont ,Eastern,6,TRUE,44.4758825,-73.212072,Brooklyn,New York,Brooklyn New York ,Eastern,6,TRUE,40.6781784,-73.9441579,Eastern Eastern,West,-3.7977041,-0.7320859,0,0,426.5132313,265.023035
2024,1974,1021,Texas Tech,6,64,64,Lubbock,Texas,Lubbock Texas ,Central,5,TRUE,33.5845617,-101.8456417,Pittsburgh,Pennsylvania,Pittsburgh Pennsylvania ,Eastern,6,TRUE,40.4406248,-79.9958864,Central Eastern,East,6.8560631,21.8497553,1,1,2077.517525,1290.909541
2024,1973,1037,North Carolina St.,11,4,64,Raleigh,North Carolina,Raleigh North Carolina ,Eastern,6,TRUE,35.7795897,-78.6381787,Pittsburgh,Pennsylvania,Pittsburgh Pennsylvania ,Eastern,6,TRUE,40.4406248,-79.9958864,Eastern Eastern,West,4.6610351,-1.3577077,0,0,531.7008182,330.3835713
2024,1972,1050,Kentucky,3,64,64,Lexington,Kentucky,Lexington Kentucky ,Eastern,6,TRUE,38.0405837,-84.5037164,Pittsburgh,Pennsylvania,Pittsburgh Pennsylvania ,Eastern,6,TRUE,40.4406248,-79.9958864,Eastern Eastern,East,2.4000411,4.50783,0,0,470.9927906,292.6613518
2024,1971,1035,Oakland,14,32,64,Auburn Hills,Michigan,Auburn Hills Michigan ,Eastern,6,TRUE,42.6875323,-83.2341028,Pittsburgh,Pennsylvania,Pittsburgh Pennsylvania ,Eastern,6,TRUE,40.4406248,-79.9958864,Eastern Eastern,East,-2.2469075,3.2382164,0,0,367.3763781,228.277098
2024,1970,1061,Florida,7,64,64,Gainesville,Florida,Gainesville Florida ,Eastern,6,TRUE,29.6516344,-82.3248262,Indianapolis,Indiana,Indianapolis Indiana ,Eastern,6,TRUE,39.768403,-86.158068,Eastern Eastern,West,10.1167686,-3.8332418,0,0,1177.901045,731.9137766
2024,1969,1069,Colorado,10,32,64,Boulder,Colorado,Boulder Colorado ,Mountain,4,TRUE,40.0149856,-105.2705456,Indianapolis,Indiana,Indianapolis Indiana ,Eastern,6,TRUE,39.768403,-86.158068,Mountain Eastern,East,-0.2465826,19.1124776,2,2,1627.683918,1011.395896
2024,1968,1047,Marquette,2,16,64,Milwaukee,Wisconsin,Milwaukee Wisconsin ,Central,5,TRUE,43.0389025,-87.9064736,Indianapolis,Indiana,Indianapolis Indiana ,Eastern,6,TRUE,39.768403,-86.158068,Central Eastern,East,-3.2704995,1.7484056,1,1,391.7848247,243.4438037
2024,1967,1014,Western Kentucky,15,64,64,Bowling Green,Kentucky,Bowling Green Kentucky ,Central,5,TRUE,36.9685219,-86.4808043,Indianapolis,Indiana,Indianapolis Indiana ,Eastern,6,TRUE,39.768403,-86.158068,Central Eastern,East,2.7998811,0.3227363,1,1,312.6006608,194.2410453
